acc_chest_x,acc_chest_y,acc_chest_z,activity_name
-10.131,-0.0019893,1.1788,Knees bending (crouching)
-10.025,0.25473,0.86503,Knees bending (crouching)
-9.9464,0.35139,1.379,Knees bending (crouching)
-9.7469,-0.029056,1.2395,Knees bending (crouching)
-9.758,0.02287,1.0863,Knees bending (crouching)
-9.6124,-0.18771,1.0778,Knees bending (crouching)
-9.0716,0.046967,1.3832,Knees bending (crouching)
-9.1799,-0.094771,1.3073,Knees bending (crouching)
-9.1741,0.11785,1.2632,Knees bending (crouching)
-9.5822,-0.18457,1.8044,Knees bending (crouching)
-9.6741,0.36967,1.8438,Knees bending (crouching)
-9.7805,0.13513,1.9595,Knees bending (crouching)
-9.9559,-0.18379,1.3519,Knees bending (crouching)
-10.194,0.1188,1.1581,Knees bending (crouching)
-10.631,0.24111,0.61117,Knees bending (crouching)
-10.265,0.13681,0.29652,Knees bending (crouching)
-9.8192,0.048543,0.47805,Knees bending (crouching)
-9.5692,0.17667,0.036953,Knees bending (crouching)
-9.1526,0.054361,0.56279,Knees bending (crouching)
-9.4223,-0.095295,0.10721,Knees bending (crouching)
-9.5428,0.37246,0.68615,Knees bending (crouching)
-9.8672,0.4284,0.82803,Knees bending (crouching)
-9.4258,0.076649,1.0911,Knees bending (crouching)
-9.3416,-0.092495,0.91799,Knees bending (crouching)
-9.279,-0.69591,0.71632,Knees bending (crouching)
-9.5772,-0.4344,0.52933,Knees bending (crouching)
-9.4356,-0.44318,0.53906,Knees bending (crouching)
-9.5507,-0.24407,0.71488,Knees bending (crouching)
-9.5132,-0.099043,0.39109,Knees bending (crouching)
-9.5896,0.18466,0.22715,Knees bending (crouching)
-9.494,-0.047655,0.32203,Knees bending (crouching)
-8.9424,0.1496,0.33978,Knees bending (crouching)
-8.4702,0.27658,0.23542,Knees bending (crouching)
-8.137,0.28285,-0.058754,Knees bending (crouching)
-8.1627,0.054895,0.48915,Knees bending (crouching)
-8.5261,0.040332,0.57205,Knees bending (crouching)
-8.6329,-0.1714,-0.58385,Knees bending (crouching)
-7.4141,-0.0020594,-1.1476,Knees bending (crouching)
-6.7378,0.52443,-1.6054,Knees bending (crouching)
-5.7193,0.60904,-1.9768,Knees bending (crouching)
-5.1056,0.23105,-1.9476,Knees bending (crouching)
-5.421,-0.66545,-1.502,Knees bending (crouching)
-7.7888,-1.4699,-0.19545,Knees bending (crouching)
-9.0555,-1.266,1.3808,Knees bending (crouching)
-8.9943,-0.78936,-0.76578,Knees bending (crouching)
-8.4836,-0.56884,-4.1249,Knees bending (crouching)
-7.7945,0.33348,-0.73841,Knees bending (crouching)
-6.1602,-0.57686,-0.99929,Knees bending (crouching)
-8.23,-0.62318,-2.4771,Knees bending (crouching)
-8.5876,0.088616,-3.3078,Knees bending (crouching)
-8.0861,-0.24256,-3.0218,Knees bending (crouching)
-9.1551,-0.32557,-1.8504,Knees bending (crouching)
-9.3207,-0.63145,-2.741,Knees bending (crouching)
-9.2587,-0.19478,-2.9123,Knees bending (crouching)
-8.8943,0.26921,-3.4916,Knees bending (crouching)
-9.3486,-0.24886,-4.6645,Knees bending (crouching)
-9.3734,-0.016368,-3.6962,Knees bending (crouching)
-9.1014,0.021669,-3.1875,Knees bending (crouching)
-9.6855,-0.068578,-3.8378,Knees bending (crouching)
-9.5465,-0.95811,-4.6441,Knees bending (crouching)
-8.7297,-1.3924,-4.8411,Knees bending (crouching)
-8.5708,-0.75315,-4.973,Knees bending (crouching)
-8.7022,0.2602,-4.4187,Knees bending (crouching)
-8.5626,0.85775,-4.4386,Knees bending (crouching)
-8.5637,-0.096998,-4.9245,Knees bending (crouching)
-8.5274,0.10983,-4.3585,Knees bending (crouching)
-8.4851,0.011858,-5.6305,Knees bending (crouching)
-8.309,-0.20641,-4.8396,Knees bending (crouching)
-7.7147,-0.12205,-4.6005,Knees bending (crouching)
-8.1678,-0.19722,-5.6177,Knees bending (crouching)
-7.8404,-0.4022,-4.9941,Knees bending (crouching)
-7.4314,-0.65031,-5.0269,Knees bending (crouching)
-8.1128,-0.42269,-5.238,Knees bending (crouching)
-8.6151,0.4505,-5.1805,Knees bending (crouching)
-9.3977,0.69371,-3.0113,Knees bending (crouching)
-9.1854,0.17716,-4.6788,Knees bending (crouching)
-8.6956,-1.0806,-5.6867,Knees bending (crouching)
-7.7788,-0.95959,-4.7495,Knees bending (crouching)
-7.9676,-0.60794,-4.7495,Knees bending (crouching)
-9.2427,0.013224,-5.5146,Knees bending (crouching)
-10.875,0.29201,-5.7316,Knees bending (crouching)
-11.226,0.68797,-6.2855,Knees bending (crouching)
-10.867,-0.077006,-7.2069,Knees bending (crouching)
-10.954,-0.27278,-6.9088,Knees bending (crouching)
-11.45,-0.22759,-6.8731,Knees bending (crouching)
-11.946,0.30959,-6.5406,Knees bending (crouching)
-11.291,0.38593,-6.4495,Knees bending (crouching)
-10.572,-0.17855,-6.8582,Knees bending (crouching)
-10.7,-0.36737,-6.2857,Knees bending (crouching)
-10.24,-0.10838,-5.4624,Knees bending (crouching)
-10.68,0.17673,-4.1104,Knees bending (crouching)
-10.856,-0.11885,-4.0212,Knees bending (crouching)
-9.5401,-0.77166,-5.101,Knees bending (crouching)
-8.1712,-0.53071,-5.6057,Knees bending (crouching)
-8.0002,0.012075,-5.1673,Knees bending (crouching)
-7.9087,0.99085,-3.9635,Knees bending (crouching)
-7.7096,0.63353,-5.4061,Knees bending (crouching)
-8.5468,0.57376,-4.3063,Knees bending (crouching)
-8.0834,0.1314,-4.0513,Knees bending (crouching)
-8.1675,0.2935,-4.1841,Knees bending (crouching)
-8.1906,-0.064572,-4.7637,Knees bending (crouching)
-8.1176,0.3269,-4.4443,Knees bending (crouching)
-8.3819,0.40573,-4.5109,Knees bending (crouching)
-8.7504,0.14418,-4.987,Knees bending (crouching)
-8.775,0.36586,-4.9565,Knees bending (crouching)
-8.9123,0.66493,-4.6981,Knees bending (crouching)
-8.9023,0.67154,-4.3396,Knees bending (crouching)
-8.6468,0.52335,-4.4161,Knees bending (crouching)
-8.4041,0.0036228,-4.726,Knees bending (crouching)
-7.8287,0.52658,-3.921,Knees bending (crouching)
-7.7362,0.44656,-3.9072,Knees bending (crouching)
-7.6104,0.21759,-4.1173,Knees bending (crouching)
-7.5681,0.62905,-3.8065,Knees bending (crouching)
-7.8347,0.32321,-3.792,Knees bending (crouching)
-9.4252,0.55405,-4.2238,Knees bending (crouching)
-9.6508,-0.28784,-3.0891,Knees bending (crouching)
-10.237,1.2297,-5.9314,Knees bending (crouching)
-13.655,1.9216,-9.8586,Knees bending (crouching)
-12.83,2.1109,-7.7574,Knees bending (crouching)
-12.679,1.6076,-6.7711,Knees bending (crouching)
-13.073,-0.398,-10.646,Knees bending (crouching)
-12.305,-1.4131,-9.3798,Knees bending (crouching)
-11.844,-0.22196,-6.82,Knees bending (crouching)
-10.454,-0.55497,-7.4815,Knees bending (crouching)
-9.6217,0.27677,-5.9856,Knees bending (crouching)
-8.4372,0.14059,-5.3242,Knees bending (crouching)
-8.5589,-1.3492,-5.9635,Knees bending (crouching)
-8.1012,0.51608,-5.1641,Knees bending (crouching)
-7.1986,1.3437,-3.1843,Knees bending (crouching)
-6.8496,1.066,-3.3462,Knees bending (crouching)
-6.8182,1.0086,-4.6461,Knees bending (crouching)
-6.5388,1.1848,-4.8197,Knees bending (crouching)
-6.3724,0.94365,-4.7782,Knees bending (crouching)
-6.6024,0.82635,-4.3888,Knees bending (crouching)
-8.1848,0.65306,-4.8044,Knees bending (crouching)
-9.1376,0.31661,-4.4347,Knees bending (crouching)
-9.1944,0.12598,-4.6202,Knees bending (crouching)
-8.6878,0.044106,-6.0276,Knees bending (crouching)
-8.7739,0.30879,-6.3196,Knees bending (crouching)
-9.0615,1.0534,-4.3052,Knees bending (crouching)
-9.3636,0.50494,-5.3124,Knees bending (crouching)
-9.2872,0.723,-5.8297,Knees bending (crouching)
-9.1028,1.0993,-3.88,Knees bending (crouching)
-8.3389,0.78503,-5.0241,Knees bending (crouching)
-10.174,0.13048,-4.0304,Knees bending (crouching)
-8.811,0.1462,-4.2395,Knees bending (crouching)
-8.9604,0.040847,-3.9542,Knees bending (crouching)
-9.7135,0.32304,-3.6341,Knees bending (crouching)
-8.6512,0.23557,-2.9156,Knees bending (crouching)
-8.1552,-0.32167,-4.2711,Knees bending (crouching)
-8.5065,-0.93564,-3.8316,Knees bending (crouching)
-8.4339,-0.021705,-2.223,Knees bending (crouching)
-7.7664,0.43889,-2.1605,Knees bending (crouching)
-7.7508,0.16794,-3.3323,Knees bending (crouching)
-7.9985,-0.073591,-3.6698,Knees bending (crouching)
-8.547,-0.93174,-2.2418,Knees bending (crouching)
-9.5621,-1.1857,-2.1067,Knees bending (crouching)
-9.5833,-1.1367,-2.9865,Knees bending (crouching)
-8.8144,-0.18802,-3.1432,Knees bending (crouching)
-8.3395,0.30881,-2.8564,Knees bending (crouching)
-8.5029,0.90459,-1.9923,Knees bending (crouching)
-9.3522,0.94541,-1.8728,Knees bending (crouching)
-9.4325,0.9179,-1.2227,Knees bending (crouching)
-8.8837,0.24701,-1.262,Knees bending (crouching)
-8.6402,0.191,-1.4775,Knees bending (crouching)
-7.8073,0.46444,-0.71609,Knees bending (crouching)
-8.1951,0.66167,-0.62466,Knees bending (crouching)
-7.6848,-0.10306,-0.40928,Knees bending (crouching)
-7.4506,0.3059,-0.66721,Knees bending (crouching)
-7.0811,0.51911,-0.40591,Knees bending (crouching)
-6.5259,0.031517,-0.58664,Knees bending (crouching)
-6.7658,0.41324,0.39509,Knees bending (crouching)
-7.3948,0.044697,0.25665,Knees bending (crouching)
-8.1548,-0.34145,0.73769,Knees bending (crouching)
-8.16,-0.079428,0.79285,Knees bending (crouching)
-8.2714,0.43741,0.51305,Knees bending (crouching)
-8.5758,0.50942,1.088,Knees bending (crouching)
-8.9338,0.72913,0.98141,Knees bending (crouching)
-9.3592,0.78722,0.80769,Knees bending (crouching)
-9.6036,0.88612,0.77449,Knees bending (crouching)
-9.7201,1.157,0.84097,Knees bending (crouching)
-9.5129,1.4042,0.56849,Knees bending (crouching)
-9.1528,1.0726,0.75969,Knees bending (crouching)
-9.0035,0.17275,0.99449,Knees bending (crouching)
-9.1385,-0.65004,1.3204,Knees bending (crouching)
-9.2508,-1.0982,1.5749,Knees bending (crouching)
-9.5373,-1.4199,1.1354,Knees bending (crouching)
-9.6059,-1.5246,0.43121,Knees bending (crouching)
-9.8228,-0.77735,0.2353,Knees bending (crouching)
-10.162,0.52438,1.0367,Knees bending (crouching)
-9.9751,0.77349,1.5644,Knees bending (crouching)
-9.8272,0.95652,1.5914,Knees bending (crouching)
-9.6544,0.39594,1.2567,Knees bending (crouching)
-9.8945,0.27948,0.54094,Knees bending (crouching)
-9.8085,-0.48423,1.2406,Knees bending (crouching)
-9.6101,-0.30532,0.71989,Knees bending (crouching)
-9.532,-0.16935,1.3427,Knees bending (crouching)
-9.4143,-0.49543,0.73436,Knees bending (crouching)
-9.7829,0.25831,0.74956,Knees bending (crouching)
-9.8199,0.086589,0.71306,Knees bending (crouching)
-9.7383,0.044093,1.004,Knees bending (crouching)
-9.7597,-0.39775,0.7221,Knees bending (crouching)
-9.7541,-0.17567,0.74208,Knees bending (crouching)
-9.8243,-0.19761,0.84537,Knees bending (crouching)
-9.6545,-0.60715,0.55588,Knees bending (crouching)
-9.7227,0.27573,1.088,Knees bending (crouching)
-9.5829,0.35892,0.9902,Knees bending (crouching)
-9.5232,0.40146,0.83613,Knees bending (crouching)
-9.3606,0.35336,0.75812,Knees bending (crouching)
-9.6038,-0.11256,0.6425,Knees bending (crouching)
-9.6274,0.056029,0.93136,Knees bending (crouching)
-9.7221,0.24841,0.79078,Knees bending (crouching)
-9.4794,0.23475,0.37902,Knees bending (crouching)
-9.4421,0.38545,0.49785,Knees bending (crouching)
-9.4866,0.59367,0.8429,Knees bending (crouching)
-9.3128,0.48756,0.51756,Knees bending (crouching)
-9.1568,0.77032,0.67986,Knees bending (crouching)
-8.8928,0.70053,-0.158,Knees bending (crouching)
-8.9508,0.57233,-0.52744,Knees bending (crouching)
-9.1687,0.85756,0.024549,Knees bending (crouching)
-9.6356,0.4653,1.4103,Knees bending (crouching)
-9.2732,0.023095,-0.47161,Knees bending (crouching)
-9.1118,0.035847,0.43481,Knees bending (crouching)
-8.6391,-0.36678,-0.24354,Knees bending (crouching)
-8.6026,-0.17278,-0.41555,Knees bending (crouching)
-7.9046,-0.2252,-0.53606,Knees bending (crouching)
-7.7387,-0.44083,-1.0291,Knees bending (crouching)
-7.7782,0.023106,-0.99792,Knees bending (crouching)
-7.7523,-0.26163,-0.78144,Knees bending (crouching)
-7.8798,-0.45233,-2.0407,Knees bending (crouching)
-8.2025,-0.48246,-2.3803,Knees bending (crouching)
-7.4167,-0.3779,-1.9498,Knees bending (crouching)
-7.1019,0.045323,-2.5433,Knees bending (crouching)
-7.3002,0.86741,-2.1219,Knees bending (crouching)
-7.4287,1.2333,-1.4679,Knees bending (crouching)
-7.2692,0.8345,-1.8302,Knees bending (crouching)
-7.3665,0.1437,-2.545,Knees bending (crouching)
-7.1102,-0.047585,-2.3517,Knees bending (crouching)
-7.2244,0.10759,-1.8219,Knees bending (crouching)
-7.8355,0.35957,-2.3782,Knees bending (crouching)
-7.9503,0.54344,-2.6985,Knees bending (crouching)
-7.7145,0.3694,-3.2404,Knees bending (crouching)
-8.426,0.086024,-2.887,Knees bending (crouching)
-8.6217,0.27571,-1.8489,Knees bending (crouching)
-8.3487,0.26562,-3.5971,Knees bending (crouching)
-9.2554,0.64877,-3.4258,Knees bending (crouching)
-8.5959,0.50178,-4.2285,Knees bending (crouching)
-9.3696,-0.20681,-3.8397,Knees bending (crouching)
-9.2522,-0.01694,-4.5278,Knees bending (crouching)
-8.8584,-0.51592,-4.7412,Knees bending (crouching)
-8.3852,0.066568,-3.9309,Knees bending (crouching)
-8.3124,-0.038037,-4.5087,Knees bending (crouching)
-8.9224,-0.34552,-4.6732,Knees bending (crouching)
-8.564,-0.083548,-4.2496,Knees bending (crouching)
-7.9412,-0.91748,-4.072,Knees bending (crouching)
-7.0063,-2.2094,-4.2515,Knees bending (crouching)
-7.0421,0.084938,-6.445,Knees bending (crouching)
-8.6838,0.351,-5.4,Knees bending (crouching)
-7.9878,0.39958,-3.5009,Knees bending (crouching)
-7.8432,0.2426,-4.8308,Knees bending (crouching)
-8.8392,0.54414,-4.6668,Knees bending (crouching)
-8.4004,-0.1801,-3.5215,Knees bending (crouching)
-8.2433,-0.96612,-4.5606,Knees bending (crouching)
-8.5261,-0.96674,-4.7817,Knees bending (crouching)
-8.6584,-0.4149,-4.5426,Knees bending (crouching)
-9.7188,-0.9283,-3.7572,Knees bending (crouching)
-9.2924,-1.0343,-4.851,Knees bending (crouching)
-9.2325,-1.5078,-5.9252,Knees bending (crouching)
-10.776,-0.57955,-5.3469,Knees bending (crouching)
-11.132,0.52733,-6.2894,Knees bending (crouching)
-12.568,0.61821,-5.7023,Knees bending (crouching)
-12.001,0.050744,-6.9744,Knees bending (crouching)
-12.918,-0.039999,-6.8983,Knees bending (crouching)
-13.239,0.34744,-6.5687,Knees bending (crouching)
-13.648,0.58619,-7.6209,Knees bending (crouching)
-13.789,0.042768,-7.9646,Knees bending (crouching)
-12.832,-0.84921,-7.708,Knees bending (crouching)
-12.209,-0.1454,-5.7499,Knees bending (crouching)
-11.349,0.26655,-4.6707,Knees bending (crouching)
-9.675,-0.086554,-4.0499,Knees bending (crouching)
-8.6341,-0.11211,-3.4838,Knees bending (crouching)
-7.3983,-0.28457,-3.1835,Knees bending (crouching)
-6.341,-0.6266,-3.2774,Knees bending (crouching)
-6.6805,-0.32008,-2.9551,Knees bending (crouching)
-6.4164,-0.39376,-3.4039,Knees bending (crouching)
-6.4031,-0.046717,-3.7516,Knees bending (crouching)
-5.7739,-0.19591,-3.3545,Knees bending (crouching)
-6.1706,-1.5693,-2.7728,Knees bending (crouching)
-6.9482,-1.0727,-3.7176,Knees bending (crouching)
-9.2153,1.1671,-4.716,Knees bending (crouching)
-9.4884,2.1956,-4.8024,Knees bending (crouching)
-8.2712,0.93456,-4.758,Knees bending (crouching)
-8.7699,-0.39519,-5.6145,Knees bending (crouching)
-10.411,-0.16801,-5.7309,Knees bending (crouching)
-10.45,0.25851,-5.9978,Knees bending (crouching)
-11.252,0.47094,-4.8102,Knees bending (crouching)
-11.543,-0.098474,-8.7668,Knees bending (crouching)
-13.401,-0.64666,-7.3214,Knees bending (crouching)
-13.337,4.2052,-6.5794,Knees bending (crouching)
-13.177,-0.76981,-11.953,Knees bending (crouching)
-10.741,1.7203,-7.0136,Knees bending (crouching)
-5.0778,-0.149,-6.3397,Knees bending (crouching)
-6.8598,0.56339,-6.6335,Knees bending (crouching)
-9.779,0.063154,-3.9733,Knees bending (crouching)
-6.9488,-1.0427,-7.7254,Knees bending (crouching)
-7.3964,-1.8977,-7.5287,Knees bending (crouching)
-8.7653,-2.1399,-7.9084,Knees bending (crouching)
-9.7683,-0.97882,-7.846,Knees bending (crouching)
-9.137,-0.72694,-7.1496,Knees bending (crouching)
-7.4159,0.59274,-7.094,Knees bending (crouching)
-7.293,0.50871,-6.649,Knees bending (crouching)
-7.5363,1.0578,-4.2206,Knees bending (crouching)
-7.0528,0.117,-6.6316,Knees bending (crouching)
-8.2286,-0.18499,-6.9009,Knees bending (crouching)
-7.401,0.35268,-6.3051,Knees bending (crouching)
-7.1998,0.39601,-7.4065,Knees bending (crouching)
-7.9981,0.41073,-6.6472,Knees bending (crouching)
-7.7904,0.1253,-7.1887,Knees bending (crouching)
-7.5954,-0.030444,-6.5712,Knees bending (crouching)
-7.1698,0.41102,-5.8472,Knees bending (crouching)
-7.2543,0.59508,-5.1464,Knees bending (crouching)
-7.0318,0.074318,-6.3828,Knees bending (crouching)
-7.6482,-0.4173,-7.3323,Knees bending (crouching)
-8.1777,-0.20762,-4.5871,Knees bending (crouching)
-8.2775,-0.26865,-4.6452,Knees bending (crouching)
-8.8811,0.11702,-6.4421,Knees bending (crouching)
-9.9563,-1.6808,-8.5407,Knees bending (crouching)
-9.0135,-0.33697,-5.6198,Knees bending (crouching)
-6.6956,-0.068141,-3.9219,Knees bending (crouching)
-7.7082,0.55911,-4.0234,Knees bending (crouching)
-9.0012,-0.44618,-3.777,Knees bending (crouching)
-7.8743,-0.73127,-3.4342,Knees bending (crouching)
-7.6149,-1.0737,-4.2861,Knees bending (crouching)
-8.25,-1.1373,-5.6287,Knees bending (crouching)
-8.3378,-0.28123,-4.4569,Knees bending (crouching)
-8.0101,-0.0015857,-4.8212,Knees bending (crouching)
-8.2098,0.3879,-3.5651,Knees bending (crouching)
-7.7101,0.1511,-2.618,Knees bending (crouching)
-7.8323,0.70535,-2.6102,Knees bending (crouching)
-8.1456,0.71389,-1.7568,Knees bending (crouching)
-7.7802,0.11907,-1.5051,Knees bending (crouching)
-7.6564,-0.51285,-2.8356,Knees bending (crouching)
-7.6964,-0.53544,-2.6377,Knees bending (crouching)
-7.8637,-0.25054,-2.0015,Knees bending (crouching)
-7.0214,-0.44649,-1.7665,Knees bending (crouching)
-7.4696,-0.2588,-1.7917,Knees bending (crouching)
-6.4952,-0.4939,-1.5497,Knees bending (crouching)
-6.7772,-0.53204,-1.0479,Knees bending (crouching)
-7.1044,-0.33663,-0.71451,Knees bending (crouching)
-7.8764,-0.11811,-1.1159,Knees bending (crouching)
-8.6241,-0.10887,-0.76769,Knees bending (crouching)
-8.3449,-0.43312,-0.38635,Knees bending (crouching)
-8.1663,-0.27144,-0.2139,Knees bending (crouching)
-8.4452,-0.4685,0.020993,Knees bending (crouching)
-8.8578,-0.54432,0.11943,Knees bending (crouching)
-9.0131,-0.35381,0.105,Knees bending (crouching)
-8.4727,-0.60607,0.61914,Knees bending (crouching)
-8.9915,-0.42424,1.1092,Knees bending (crouching)
-9.2742,-0.43389,0.782,Knees bending (crouching)
-9.6563,-0.014373,-0.13814,Knees bending (crouching)
-9.7416,0.21142,-0.58097,Knees bending (crouching)
-9.84,0.083132,0.028535,Knees bending (crouching)
-9.7458,-0.58662,0.43141,Knees bending (crouching)
-9.5572,-0.93018,0.63207,Knees bending (crouching)
-9.5143,-1.0521,0.74742,Knees bending (crouching)
-9.4428,-0.58643,0.71564,Knees bending (crouching)
-9.5351,-0.014323,0.98818,Knees bending (crouching)
-9.6809,0.20582,1.0501,Knees bending (crouching)
-9.731,0.18535,1.0272,Knees bending (crouching)
-9.4288,-0.27586,0.9857,Knees bending (crouching)
-9.6252,-0.05496,0.92137,Knees bending (crouching)
-9.3955,0.078214,0.96493,Knees bending (crouching)
-9.993,-0.34983,0.74746,Knees bending (crouching)
-9.8671,-0.58468,1.1263,Knees bending (crouching)
-10.023,-0.36012,0.73601,Knees bending (crouching)
-9.1574,-0.21302,1.0335,Knees bending (crouching)
-9.4271,0.14045,0.77054,Knees bending (crouching)
-9.5467,0.56973,1.1565,Knees bending (crouching)
-9.331,0.39066,1.0983,Knees bending (crouching)
-9.7819,0.71067,0.96922,Knees bending (crouching)
-9.7502,0.63908,1.0891,Knees bending (crouching)
-9.8452,0.33885,0.71471,Knees bending (crouching)
-9.7641,0.32442,0.21867,Knees bending (crouching)
-9.7392,0.5941,0.54821,Knees bending (crouching)
-9.5969,0.55031,1.0285,Knees bending (crouching)
-9.7999,0.60085,0.8225,Knees bending (crouching)
-9.4428,0.4215,0.93267,Knees bending (crouching)
-9.5013,0.31863,1.0603,Knees bending (crouching)
-9.4973,0.11841,0.88434,Knees bending (crouching)
-9.4794,0.23012,0.84176,Knees bending (crouching)
-9.6327,0.32026,0.76567,Knees bending (crouching)
-9.4654,0.54185,0.99613,Knees bending (crouching)
-9.0994,0.42545,0.8804,Knees bending (crouching)
-8.9777,0.39797,0.72003,Knees bending (crouching)
-8.5014,0.32441,0.4713,Knees bending (crouching)
-8.979,0.46745,-0.16846,Knees bending (crouching)
-9.158,0.32468,1.8082,Knees bending (crouching)
-9.6817,0.24524,0.13786,Knees bending (crouching)
-10.083,0.61705,-0.070781,Knees bending (crouching)
